address,model,Cfun,Pvar,Rvar,input_type
0xaa7427d8f17d87a28f5e1ba3adbb270badbe1011,elipmoc_5,0.3333333333333333,0.5833333333333334,0.5833333333333334,elipmoc
0xab5cffaaec03efc94ab5c0c4c0bc85ae2b2b65ac,elipmoc_3,,,,elipmoc
0xabefec93451a2cd5d864ff7b0b1604dfc60e9688,elipmoc_1,0.23076923076923078,0.0,0.0,elipmoc
0xaec2e87e0a235266d9c5adc9deb4b2e29b54d009,elipmoc_3,,,,elipmoc
0xaf7aea249098f2c2f50cc11d4000ccf798194373,elipmoc_3,,,,elipmoc
0xb1690c08e213a35ed9bab7b318de14420fb57d8c,elipmoc_2,0.375,0.75,0.8571428571428571,elipmoc
0xb3775fb83f7d12a36e0475abdd1fca35c091efbe,elipmoc_3,0.0,0.08333333333333333,0.08333333333333333,elipmoc
0xb453b2c67d70f1e19ce770296c7d2f35cb7cdfd8,elipmoc_3,0.0,0.38461538461538464,0.35714285714285715,elipmoc
0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,elipmoc_4,0.15384615384615385,0.2,0.75,elipmoc
0xb59a226a2b8a2f2b0512baa35cc348b6b213b671,elipmoc_1,0.4444444444444444,0.75,0.75,elipmoc
0xb6bbf89c3dbba20cb4d5cabaa4a386acbbab455e,elipmoc_5,1.0,0.2,0.25,elipmoc
0xb9ab8eed48852de901c13543042204c6c569b811,elipmoc_1,0.15384615384615385,0.1935483870967742,0.1935483870967742,elipmoc
0xb9dad061b4ada5825abc2c9914e89181c0cdc56c,elipmoc_5,0.2727272727272727,0.7142857142857143,0.7692307692307693,elipmoc
0xb9fbe1315824a466d05df4882ffac592ce9c009a,elipmoc_4,0.16666666666666666,0.9,0.9,elipmoc
0xba69e7c96e9541863f009e713caf26d4ad2241a0,elipmoc_4,,,,elipmoc
0xbb9bc244d798123fde783fcc1c72d3bb8c189413,elipmoc_3,,,,elipmoc
0xbc4191167d4b0251cab5201a527daa8a7d3846b0,elipmoc_5,0.16666666666666666,0.7894736842105263,0.75,elipmoc
0xbd2ed3e85faa3433c068c7b3f9c8c7d839ce88d7,elipmoc_1,0.75,0.8571428571428571,0.8571428571428571,elipmoc
0xbd73e675e1fa3d60a302c797df5c82e558da7ce1,elipmoc_5,0.125,0.0,0.0,elipmoc
0xbf29685856fae1e228878dfb35b280c0adcc3b05,elipmoc_4,,,,elipmoc
0xbf2aeab03b82c182599930217272ef0fc5cf662b,elipmoc_3,,,,elipmoc
0xbf35faa9c265baf50c9cff8c389c363b05753275,elipmoc_3,,,,elipmoc
0xbf4ed7b27f1d666546e30d74d50d173d20bca754,elipmoc_3,,,,elipmoc
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,elipmoc_1,0.8333333333333334,0.8,0.8,elipmoc
0xc0829421c1d260bd3cb3e0f06cfe2d52db2ce315,elipmoc_4,0.9,0.6666666666666666,0.6666666666666666,elipmoc
0xc330c1a3c7db9c75f60aed0a9b7c0fc5fa22d5a2,elipmoc_3,,,,elipmoc
0xc39d73fca64d4ffe2c78fb17e61b9c8489f7c5fb,elipmoc_4,,,,elipmoc
0xc7c9b856d33651cc2bcd9e0099efa85f59f78302,elipmoc_3,,,,elipmoc
0xc83355ef25a104938275b46cffd94bf9917d0691,elipmoc_3,0.0,0.3333333333333333,0.3333333333333333,elipmoc
0xcafe1a77e84698c83ca8931f54a755176ef75f2c,elipmoc_3,,,,elipmoc
0xcb47c89cb17c10b719fc5ed9665bae157cac2cb1,elipmoc_3,,,,elipmoc
0xcc89405e3cfd38412093840a3ac2f851dd395dfb,elipmoc_3,0.16666666666666666,0.5,0.5,elipmoc
0xcd806502ad2f9aeb32e23f8d647341d4b568201d,elipmoc_4,0.23076923076923078,0.782608695652174,0.75,elipmoc
0xce00901a0638d758d6f89d59dfa32120d2259b0c,elipmoc_1,0.07692307692307693,0.22727272727272727,0.19230769230769232,elipmoc
0xd18475521245a127a933a4fcaf99e8c45a416f7e,elipmoc_5,0.06666666666666667,0.45454545454545453,0.45454545454545453,elipmoc
0xd216153c06e857cd7f72665e0af1d7d82172f494,elipmoc_3,,,,elipmoc
0xd2344f06ce022a7424619b2af222e71b65824975,elipmoc_3,,,,elipmoc
0xd2bfceeab8ffa24cdf94faa2683df63df4bcbdc8,elipmoc_3,,,,elipmoc
0xd48b633045af65ff636f3c6edd744748351e020d,elipmoc_4,0.13043478260869565,0.08333333333333333,0.3333333333333333,elipmoc
0xd5524179cb7ae012f5b642c1d6d700bbaa76b96b,elipmoc_2,1.0,0.0,0.0,elipmoc
0xd64b1bf6fcab5add75041c89f61816c2b3d5e711,elipmoc_5,1.0,0.75,0.75,elipmoc
0xd76b5c2a23ef78368d8e34288b5b65d616b746ae,elipmoc_2,0.5555555555555556,0.6666666666666666,0.6666666666666666,elipmoc
0xd79b4c6791784184e2755b2fc1659eaab0f80456,elipmoc_1,,,,elipmoc
0xda4a4626d3e16e094de3225a751aab7128e96526,elipmoc_1,,,,elipmoc
0xda8d7ff0d043848a689125e2c7ab87b16a0cbe81,elipmoc_3,,,,elipmoc
0xdd17d00c4bba48008d49bb4cc292819f5a4282d4,elipmoc_5,0.5,0.3333333333333333,0.3333333333333333,elipmoc
0xe01e2a3ceafa8233021fc759e5a69863558326b6,elipmoc_4,0.125,0.36,0.36,elipmoc
0xe0b7927c4af23765cb51314a0e0521a9645f0e2a,elipmoc_2,,,,elipmoc
0xe2e5d0e1422e927abab19ad2067f802ad07fb364,elipmoc_4,0.25,0.4878048780487805,0.7692307692307693,elipmoc
0xe31763aad9294f073ddf18b36503ed037ae5e737,elipmoc_5,0.07142857142857142,0.0,0.0,elipmoc
0xe336d0c8b24d8e20b6f714522f590abadb601493,elipmoc_3,,,,elipmoc
0xe5a04d98538231b0fab9aba60cd73ce4ff3039df,elipmoc_3,,,,elipmoc
0xe6517b766e6ee07f91b517435ed855926bcb1aae,elipmoc_3,0.0,0.34615384615384615,0.34615384615384615,elipmoc
0xe65f525ec48c7e95654b9824ecc358454ea9185e,elipmoc_3,0.2222222222222222,0.09090909090909091,0.25,elipmoc
0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,elipmoc_3,,,,elipmoc
0xe92fa4e3447a58753154364b329d2361b3b4cae4,elipmoc_3,0.0,0.0,0.0,elipmoc
0xe9e3f9cfc1a64dfca53614a0182cfad56c10624f,elipmoc_3,,,,elipmoc
0xeb3107117fead7de89cd14d463d340a2e6917769,elipmoc_2,1.0,0.0,0.0,elipmoc
0xf0542ed44d268c85875b3b84b0e7ce0773e9aeef,elipmoc_3,0.0,0.0,0.0,elipmoc
0xf0a924661b0263e5ce12756d07f45b8668c53380,elipmoc_4,0.0,0.9166666666666666,0.9166666666666666,elipmoc
0xf0b3ba2dd4b2ef75d727a4045d7fbcc415b77bf0,elipmoc_3,0.42857142857142855,0.42857142857142855,0.42857142857142855,elipmoc
0xf2d4766ad705e3a5c9ba5b0436b473085f82f82f,elipmoc_3,1.0,0.25,0.25,elipmoc
0xf317a365cfef0aa4357abd057048808a1d430402,elipmoc_4,0.3333333333333333,0.625,0.5555555555555556,elipmoc
0xf4c27b8b002389864ac214cb13bfeef4cc5c4e8d,elipmoc_3,,,,elipmoc
0xf5fe6b716c0cd0e88059d8b3d8385c086012eb0e,elipmoc_3,,,,elipmoc
0xf9a5e0436c01cc15708449e480fa5f2d6a5b55ca,elipmoc_3,,,,elipmoc
0xfb6916095ca1df60bb79ce92ce3ea74c37c5d359,elipmoc_5,,,,elipmoc
0xfd2487cc0e5dce97f08be1bc8ef1dce8d5988b4d,elipmoc_3,,,,elipmoc
