input_type,address,imitation_status_output,imitation_status_states,random_status_output,random_status_states
elipmoc,0x00674045bb7c17f0aa1cde34780d6c51af548728,0.8155981493721084,0.685062789160608,0.3688037012557832,0.33773959021810973
elipmoc,0x00685230359bdb9e16704e1d3918b553e9a015e2,0.0,0.0,0.0,0.0
elipmoc,0x0286f920f893513c7ec9fe35ba0a4760229a243e,0.0,0.0,0.0,0.0
elipmoc,0x035a401972f228b58dcae76bf318b54ed036d680,0.0,0.0,0.0,0.0
elipmoc,0x05461124c86c0ad7c5d8e012e1499fd9109ffb7d,0.12182238362495873,0.1630901287553648,0.1426213271706834,0.49356223175965663
elipmoc,0x072b4b3008eb2177cce628123d24e75a8e34b9b0,0.8034825870646766,0.8519900497512438,0.702247191011236,0.9087904824851288
elipmoc,0x0a97094c19295e320d5121d72139a150021a2702,0.5710500165617755,0.5750248426631335,0.40642596886386223,0.4402119907254058
elipmoc,0x0b7dc5a43ce121b4eaaa41b0f4f43bba47bb8951,0.802784222737819,0.5704342061650647,0.6904209479615512,0.5399403380841896
elipmoc,0x0efef0b34638addc8833ba729ae20016b5f24ffc,0.0,0.0,0.0,0.0
elipmoc,0x112918a54e3ada863cf694970da0756f1eecc68d,0.0,0.0,0.0,0.0
elipmoc,0x12d5b7c26dd8dc6e2f71f5bf240d5e76452b2fe5,0.6465346534653466,0.6234323432343234,0.3099009900990099,0.30495049504950494
elipmoc,0x167cb3f2446f829eb327344b66e271d1a7efec9a,0.0,0.0,0.0,0.0
elipmoc,0x16a0772b17ae004e6645e0e95bf50ad69498a34e,0.7848394571333995,0.6577292287322078,0.4922211188348229,0.49056603773584906
elipmoc,0x18639f44f946983bf3413d9b51322d05c29d269e,0.7566401062416999,0.797808764940239,0.7114873837981408,0.8698539176626826
elipmoc,0x19c320b43744254ebdbcb1f1bd0e2a3dc08e01dc,0.0,0.0,0.0,0.0
elipmoc,0x1a94656a6245379bc0d9c64c402197528edb2bd1,0.0,0.0,0.0,0.0
elipmoc,0x1bb28e79f2482df6bf60efc7a33365703bcf1536,0.6572285143237842,0.6808794137241839,0.49633577614923385,0.6055962691538974
elipmoc,0x1ce7ae555139c5ef5a57cc8d814a867ee6ee33d8,0.6983812355467459,0.66798810703667,0.49190617773372974,0.49322761810373306
elipmoc,0x1ce865c81e76aafd2003e69acd2d196d19aac144,0.6250415144470276,0.5988043839256061,0.7489206243772832,0.7741614081700432
elipmoc,0x2101e480e22c953b37b9d0fe6551c1354fe705e6,0.8042692939244663,0.6436781609195402,0.5201970443349754,0.4742200328407225
elipmoc,0x22a97c80d7e0a9ae616737e3b8b531248f4ef91d,0.7748104187273327,0.7636003956478734,0.7609627431585888,0.8064622485987472
elipmoc,0x22dccfa39dbe59cd3f27e6531b33b5101bb2a70d,0.0,0.0,0.0,0.0
elipmoc,0x23ea10cc1e6ebdb499d24e45369a35f43627062f,0.9803725881570193,1.0,0.9846972721224219,1.0
elipmoc,0x24f0bb6c9b2c3db66603fa0ec07ab0cf55cdd387,0.0,0.0,0.0,0.0
elipmoc,0x25a06d4e1f804ce62cf11b091180a5c84980d93a,0.6348629910861671,0.5493562231759657,0.4219214262132717,0.39980191482337407
elipmoc,0x269a6ffb97325e8e371f067fea216c9f62848833,0.0,0.0,0.0,0.0
elipmoc,0x283af0b28c62c092c9727f1ee09c02ca627eb7f5,0.0,0.0,0.0,0.0
elipmoc,0x2956356cd2a2bf3202f771f50d3d14a367b48070,0.49335548172757476,0.621594684385382,0.5079734219269103,0.7471760797342193
elipmoc,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,0.7666115702479339,0.6016528925619835,0.428099173553719,0.38049586776859506
elipmoc,0x2b78a837c37549539c62ab54a235a8e19fea812f,0.6387417218543047,0.6344370860927152,0.38741721854304634,0.38741721854304634
elipmoc,0x2cbc6812cff0b1113bf2808ffce6d83b97afd345,0.0,0.0,0.0,0.0
elipmoc,0x2fa0ac498d01632f959d3c18e38f4390b005e200,0.0,0.0,0.0,0.0
elipmoc,0x30cefbcb5c26a5b19a019092ab8d09f8739c904f,0.0,0.0,0.0,0.0
elipmoc,0x336db6c1ead9cc4d5b0a33ac03c057e20640126a,0.7960526315789473,0.7960526315789473,0.35526315789473684,0.35526315789473684
elipmoc,0x37304b0ab297f13f5520c523102797121182fb5b,0.0,0.0,0.0,0.0
elipmoc,0x373c55c277b866a69dc047cad488154ab9759466,0.0,0.0,0.0,0.0
elipmoc,0x39a31ccd63cd1b186392654a2d520f73cc19274f,0.9408866995073891,0.8568144499178982,0.510016420361248,0.48702791461412154
elipmoc,0x3a8a97123bccd826228e5eb4144b48cce169517b,0.15313835031219192,0.15313835031219192,0.36411436082813015,0.36411436082813015
elipmoc,0x3c020e014069df790d4f4e63fd297ba4e1c8e51f,0.6939854593522803,0.7035690680766689,0.5300727032385988,0.6470588235294118
elipmoc,0x3c1634291868ddffa037222991babfccd8400921,0.779672131147541,0.779672131147541,0.34950819672131145,0.34950819672131145
elipmoc,0x3da71558a40f63b960196cc0679847ff50fad22b,0.9118136439267887,0.654242928452579,0.945757071547421,0.691846921797005
elipmoc,0x40a05d4ce308bf600cb275d7a3e9113518f59c54,0.0,0.0,0.0,0.0
elipmoc,0x41849f3bd33ced4a21c73fddd4a595e22a3c2251,0.0,0.0,0.0,0.0
elipmoc,0x44e081cac2406a4efe165178c2a4d77f7a7854d4,0.752324037184595,0.7330677290836654,0.8864541832669323,0.897078353253652
elipmoc,0x49edf201c1e139282643d5e7c6fb0c7219ad1db7,0.0,0.0,0.0,0.0
