address,model,status,n_tokens,prompt_tokens,completion_tokens,gen_code,is_empty
0xb59a226a2b8a2f2b0512baa35cc348b6b213b671,description_v1111_1,1,3532.0,2381.0,1151.0,1.0,False
0xb6bbf89c3dbba20cb4d5cabaa4a386acbbab455e,description_v1111_3,1,1601.0,1034.0,567.0,1.0,False
0xb9ab8eed48852de901c13543042204c6c569b811,description_v1111_3,1,6254.0,5747.0,507.0,1.0,False
0xb9dad061b4ada5825abc2c9914e89181c0cdc56c,description_v1111_5,1,3450.0,2127.0,1323.0,1.0,False
0xb9fbe1315824a466d05df4882ffac592ce9c009a,description_v1111_3,1,1510.0,993.0,517.0,1.0,False
0xba69e7c96e9541863f009e713caf26d4ad2241a0,description_v1111_4,1,1975.0,1306.0,669.0,1.0,False
0xbb9bc244d798123fde783fcc1c72d3bb8c189413,description_v1111_2,1,5627.0,5015.0,612.0,1.0,False
0xbc4191167d4b0251cab5201a527daa8a7d3846b0,description_v1111_2,1,18929.0,18079.0,850.0,1.0,False
0xbd2ed3e85faa3433c068c7b3f9c8c7d839ce88d7,description_v1111_3,1,2097.0,1383.0,714.0,1.0,False
0xbd73e675e1fa3d60a302c797df5c82e558da7ce1,description_v1111_1,1,14915.0,14446.0,469.0,1.0,False
0xbf29685856fae1e228878dfb35b280c0adcc3b05,description_v1111_5,1,7355.0,6421.0,934.0,1.0,False
0xbf2aeab03b82c182599930217272ef0fc5cf662b,description_v1111_5,1,748.0,525.0,223.0,1.0,True
0xbf35faa9c265baf50c9cff8c389c363b05753275,description_v1111_3,1,10498.0,9744.0,754.0,1.0,False
0xbf4ed7b27f1d666546e30d74d50d173d20bca754,description_v1111_5,1,1207.0,707.0,500.0,1.0,False
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,description_v1111_4,1,1335.0,865.0,470.0,1.0,False
0xc0829421c1d260bd3cb3e0f06cfe2d52db2ce315,description_v1111_5,1,2076.0,1371.0,705.0,1.0,False
0xc330c1a3c7db9c75f60aed0a9b7c0fc5fa22d5a2,description_v1111_5,1,3163.0,2014.0,1149.0,1.0,False
0xc39d73fca64d4ffe2c78fb17e61b9c8489f7c5fb,description_v1111_3,1,1626.0,1070.0,556.0,1.0,False
0xc7c9b856d33651cc2bcd9e0099efa85f59f78302,description_v1111_2,1,6057.0,5441.0,616.0,1.0,False
0xc83355ef25a104938275b46cffd94bf9917d0691,description_v1111_5,1,14861.0,14484.0,377.0,1.0,False
0xcafe1a77e84698c83ca8931f54a755176ef75f2c,description_v1111_1,1,2407.0,1788.0,619.0,1.0,False
0xcb47c89cb17c10b719fc5ed9665bae157cac2cb1,description_v1111_5,1,11369.0,10592.0,777.0,1.0,False
0xcc89405e3cfd38412093840a3ac2f851dd395dfb,description_v1111_3,1,3741.0,3166.0,575.0,1.0,False
0xcd806502ad2f9aeb32e23f8d647341d4b568201d,description_v1111_5,1,5399.0,4813.0,586.0,1.0,False
0xce00901a0638d758d6f89d59dfa32120d2259b0c,description_v1111_5,1,3512.0,2413.0,1099.0,1.0,False
0xd18475521245a127a933a4fcaf99e8c45a416f7e,description_v1111_5,1,18915.0,18088.0,827.0,1.0,False
0xd216153c06e857cd7f72665e0af1d7d82172f494,description_v1111_3,1,1806.0,1168.0,638.0,1.0,False
0xd2344f06ce022a7424619b2af222e71b65824975,description_v1111_3,1,836.0,425.0,411.0,1.0,False
0xd2bfceeab8ffa24cdf94faa2683df63df4bcbdc8,description_v1111_1,1,19723.0,18686.0,1037.0,1.0,False
0xd48b633045af65ff636f3c6edd744748351e020d,description_v1111_4,1,4343.0,3564.0,779.0,1.0,False
0xd5524179cb7ae012f5b642c1d6d700bbaa76b96b,description_v1111_5,1,847.0,496.0,351.0,1.0,False
0xd64b1bf6fcab5add75041c89f61816c2b3d5e711,description_v1111_3,1,20553.0,19780.0,773.0,1.0,False
0xd76b5c2a23ef78368d8e34288b5b65d616b746ae,description_v1111_3,1,1919.0,1264.0,655.0,1.0,False
0xd79b4c6791784184e2755b2fc1659eaab0f80456,description_v1111_5,1,1517.0,986.0,531.0,1.0,False
0xda4a4626d3e16e094de3225a751aab7128e96526,description_v1111_1,1,14398.0,13756.0,642.0,1.0,True
0xda8d7ff0d043848a689125e2c7ab87b16a0cbe81,description_v1111_5,1,8511.0,7557.0,954.0,1.0,False
0xdd17d00c4bba48008d49bb4cc292819f5a4282d4,description_v1111_1,1,3697.0,3089.0,608.0,1.0,False
0xe01e2a3ceafa8233021fc759e5a69863558326b6,description_v1111_3,1,25171.0,23993.0,1178.0,1.0,False
0xe0b7927c4af23765cb51314a0e0521a9645f0e2a,description_v1111_5,1,2221.0,1503.0,718.0,1.0,False
