input_type,address,mean_sim,time
elipmoc,0x40a05d4ce308bf600cb275d7a3e9113518f59c54,,3
elipmoc,0x41849f3bd33ced4a21c73fddd4a595e22a3c2251,0.6815848350524902,3
elipmoc,0x446d1696a5527018453cda3d67aa4c2cd189b9f6,,3
elipmoc,0x44e081cac2406a4efe165178c2a4d77f7a7854d4,0.9648288488388062,1
elipmoc,0x46403e94529fc04d04c9c393beab1d050ef06409,0.8283095955848694,3
elipmoc,0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,0.8548353314399719,4
elipmoc,0x49edf201c1e139282643d5e7c6fb0c7219ad1db7,0.7917719483375549,4
elipmoc,0x4a627b324189014fa757ed7cc730b180879232d7,0.4135043025016784,3
elipmoc,0x4aea7cf559f67cedcad07e12ae6bc00f07e8cf65,0.8808243274688721,3
elipmoc,0x4c0fc7abfa8d2a44b379704a8dc1e5b6169f8454,,3
elipmoc,0x4c854e15c2acbe3a505dc33eb6b72b8fc8a0ff00,,2
elipmoc,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,,3
elipmoc,0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,0.5987223982810974,3
elipmoc,0x50cb61afa3f023d17276dcfb35abf85c710d1cff,0.9124539494514464,3
elipmoc,0x52083b1a21a5abc422b1b0bce5c43ca86ef74cd1,,3
elipmoc,0x53b04999c1ff2d77fcdde98935bb936a67209e4c,0.9496768712997437,3
elipmoc,0x5535a72556727c221c567e0fc4208c5a99dba1cc,0.826366662979126,5
elipmoc,0x575cb87ab3c2329a0248c7d70e0ead8e57f3e3f7,0.9103512763977052,1
elipmoc,0x57831a0c76ba6b4fdcbadd6cb48cb26e8fc15e93,,3
elipmoc,0x57b116da40f21f91aec57329ecb763d29c1b2355,0.9015108942985536,3
elipmoc,0x5da60592329d7651ff3415ef7f3d3ed91d1c2f24,0.9106848835945128,3
elipmoc,0x5eee354e36ac51e9d3f7283005cab0c55f423b23,0.8809276223182678,2
elipmoc,0x60cd862c9c687a9de49aecdc3a99b74a4fc54ab6,,3
elipmoc,0x62a940646e8f9fceac28454414bb6133a54055ea,0.9341477751731871,3
elipmoc,0x63658cc84a5b2b969b8df9bea129a1c933e1439f,,3
elipmoc,0x64af032181669383a370ae6e4b438ee26bb559b7,0.8465589880943298,3
elipmoc,0x6822aaf4ab22e6cca8352a927b9ae0a8fdb58d9d,0.9077526330947876,3
elipmoc,0x686e5ac50d9236a9b7406791256e47feddb26aba,0.8133515119552612,2
elipmoc,0x68c4b7d05fae45bcb6192bb93e246c77e98360e1,0.8391624093055725,1
elipmoc,0x6c424c25e9f1fff9642cb5b7750b0db7312c29ad,0.0,3
elipmoc,0x6d903f6003cca6255d85cca4d3b5e5146dc33925,0.8039668202400208,2
elipmoc,0x6db943251e4126f913e9733821031791e75df713,,3
elipmoc,0x6de3cc59152e19f108378984f45e20a34c9f6338,0.7906476855278015,5
elipmoc,0x709c7134053510fce03b464982eab6e3d89728a5,,3
elipmoc,0x728781e75735dc0962df3a51d7ef47e798a7107e,0.0,3
elipmoc,0x73f09b50960f87af26ff4817a93c0f5efd0aa9e2,0.5946373343467712,3
elipmoc,0x755cdba6ae4f479f7164792b318b2a06c759833b,,3
elipmoc,0x758a6cf7d6468a0aef0adf915eb4adb4ddf5055c,,3
elipmoc,0x7600977eb9effa627d6bd0da2e5be35e11566341,0.7827918529510498,3
elipmoc,0x767b8c6fb76db2e2a547819ba7afd2006d3de6b2,,3
elipmoc,0x780b6e67925e35b98b6ff8a1b2653572af73b8f9,0.8599681258201599,1
elipmoc,0x792e6c37ae5ced8202794af26671531195418616,0.0,3
elipmoc,0x7da82c7ab4771ff031b66538d2fb9b0b047f6cf9,0.9383945465087892,4
elipmoc,0x7da90089a73edd14c75b0c827cb54f4248d47ecc,,3
elipmoc,0x7ee41a4c66e92fe28abd5bde30ad644a2dc8b15f,0.4522390365600586,3
elipmoc,0x7ee7ca6e75de79e618e88bdf80d0b1db136b22d0,0.7963070869445801,4
elipmoc,0x88ae96845e157558ef59e9ff90e766e22e480390,,3
elipmoc,0x899f9a0440face1397a1ee1e3f6bf3580a6633d1,0.8405234217643738,1
elipmoc,0x8a883a20940870dc055f2070ac8ec847ed2d9918,,3
elipmoc,0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,0.6674092411994934,4
elipmoc,0x8d40e75ed0bcc4ca13aa4113738898f9779858be,0.9435178637504578,3
elipmoc,0x8fe19c447821b4cdcdd5012bca1b5469ca96d80d,0.8506333231925964,1
elipmoc,0x8ff920020c8ad673661c8117f2855c384758c572,0.915185809135437,1
elipmoc,0x9122e2cfab13d30237ebeef0c0521d64bf0b06dc,,3
elipmoc,0x91bd62e48282ea188998d04570ed8a3e237d3a6a,0.8644407987594604,3
elipmoc,0x9249133819102b2ed31680468c8c67f6fe9e7505,0.0,3
elipmoc,0x93519cc1a51ac56cf2daa8aaafcd4073f49a19d8,,3
elipmoc,0x93d812bf90a575d628e246b0966505a9e466f534,0.9432154297828674,3
elipmoc,0x9462eeb9124c99731cc7617348b3937a8f00b11f,0.9180735349655152,5
elipmoc,0x9a2d163ab40f88c625fd475e807bbc3556566f80,0.7637642621994019,5
elipmoc,0x9aca6abfe63a5ae0dc6258cefb65207ec990aa4d,0.8825104832649231,4
elipmoc,0x9b984d5a03980d8dc0a24506c968465424c81dbe,,3
elipmoc,0x9ea80e204045329ba752d03c395f82a12799f13d,0.9682579636573792,2
elipmoc,0x9fa8fa61a10ff892e4ebceb7f4e0fc684c2ce0a9,,3
elipmoc,0xa0d031c090974d2bdb0ffc22124f08532e1dc768,0.93983393907547,3
elipmoc,0xa146240bf2c04005a743032dc0d241ec0bb2ba2b,0.8366058468818665,4
elipmoc,0xa33c4a314faa9684eeffa6ba334688001ea99bbc,0.9128671288490297,1
elipmoc,0xa62142888aba8370742be823c1782d17a0389da1,,3
elipmoc,0xa646e29877d52b9e2de457eca09c724ff16d0a2b,0.8801437616348267,3
elipmoc,0xa6cd930fc92f1634d8183af2fb86bd1766f2f82a,,3
elipmoc,0xa6d93468c1f16f2e1009ec321251f0b3147117b3,0.6239351034164429,3
elipmoc,0xa74642aeae3e2fd79150c910eb5368b64f864b1e,0.8480720520019531,5
elipmoc,0xa9375923ddb69cd32955f536a351007415c02696,,3
elipmoc,0xa9e4e3b1da2462752aea980698c335e70e9ab26c,,1
elipmoc,0xaa7427d8f17d87a28f5e1ba3adbb270badbe1011,0.9030305743217468,5
elipmoc,0xab5cffaaec03efc94ab5c0c4c0bc85ae2b2b65ac,,3
elipmoc,0xabefec93451a2cd5d864ff7b0b1604dfc60e9688,0.9012622237205504,1
elipmoc,0xaec2e87e0a235266d9c5adc9deb4b2e29b54d009,,3
elipmoc,0xaf7aea249098f2c2f50cc11d4000ccf798194373,,3
elipmoc,0xb1690c08e213a35ed9bab7b318de14420fb57d8c,0.8537811040878296,2
elipmoc,0xb3775fb83f7d12a36e0475abdd1fca35c091efbe,0.0,3
elipmoc,0xb453b2c67d70f1e19ce770296c7d2f35cb7cdfd8,0.0,3
elipmoc,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0.7881368398666382,4
elipmoc,0xb59a226a2b8a2f2b0512baa35cc348b6b213b671,0.970041036605835,1
elipmoc,0xb6bbf89c3dbba20cb4d5cabaa4a386acbbab455e,0.9570322632789612,5
elipmoc,0xb9ab8eed48852de901c13543042204c6c569b811,0.7888674139976501,1
elipmoc,0xb9dad061b4ada5825abc2c9914e89181c0cdc56c,0.8663884997367859,5
elipmoc,0xb9fbe1315824a466d05df4882ffac592ce9c009a,0.841485321521759,4
elipmoc,0xba69e7c96e9541863f009e713caf26d4ad2241a0,,4
elipmoc,0xbb9bc244d798123fde783fcc1c72d3bb8c189413,,3
elipmoc,0xbc4191167d4b0251cab5201a527daa8a7d3846b0,0.8775190711021423,5
elipmoc,0xbd2ed3e85faa3433c068c7b3f9c8c7d839ce88d7,0.8363078832626343,1
elipmoc,0xbd73e675e1fa3d60a302c797df5c82e558da7ce1,0.7943716049194336,5
elipmoc,0xbf29685856fae1e228878dfb35b280c0adcc3b05,0.8498601317405701,4
elipmoc,0xbf2aeab03b82c182599930217272ef0fc5cf662b,,3
elipmoc,0xbf35faa9c265baf50c9cff8c389c363b05753275,,3
elipmoc,0xbf4ed7b27f1d666546e30d74d50d173d20bca754,,3
elipmoc,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.934067726135254,1
elipmoc,0xc0829421c1d260bd3cb3e0f06cfe2d52db2ce315,0.8775188326835632,4
elipmoc,0xc330c1a3c7db9c75f60aed0a9b7c0fc5fa22d5a2,0.9818977117538452,3
elipmoc,0xc39d73fca64d4ffe2c78fb17e61b9c8489f7c5fb,0.8294671177864075,4
elipmoc,0xc7c9b856d33651cc2bcd9e0099efa85f59f78302,,3
elipmoc,0xc83355ef25a104938275b46cffd94bf9917d0691,0.0,3
elipmoc,0xcafe1a77e84698c83ca8931f54a755176ef75f2c,0.9418827891349792,3
elipmoc,0xcb47c89cb17c10b719fc5ed9665bae157cac2cb1,,3
elipmoc,0xcc89405e3cfd38412093840a3ac2f851dd395dfb,0.5603277087211609,3
elipmoc,0xcd806502ad2f9aeb32e23f8d647341d4b568201d,0.905811071395874,4
elipmoc,0xce00901a0638d758d6f89d59dfa32120d2259b0c,0.7732930779457092,1
elipmoc,0xd18475521245a127a933a4fcaf99e8c45a416f7e,0.8942647576332092,5
elipmoc,0xd216153c06e857cd7f72665e0af1d7d82172f494,,3
elipmoc,0xd2344f06ce022a7424619b2af222e71b65824975,,3
elipmoc,0xd2bfceeab8ffa24cdf94faa2683df63df4bcbdc8,,3
elipmoc,0xd48b633045af65ff636f3c6edd744748351e020d,0.880653977394104,4
elipmoc,0xd5524179cb7ae012f5b642c1d6d700bbaa76b96b,0.907852292060852,2
elipmoc,0xd64b1bf6fcab5add75041c89f61816c2b3d5e711,0.8961988091468811,5
elipmoc,0xd76b5c2a23ef78368d8e34288b5b65d616b746ae,0.8688892126083374,2
elipmoc,0xd79b4c6791784184e2755b2fc1659eaab0f80456,0.9457713961601256,1
elipmoc,0xda4a4626d3e16e094de3225a751aab7128e96526,,1
elipmoc,0xda8d7ff0d043848a689125e2c7ab87b16a0cbe81,,3
elipmoc,0xdd17d00c4bba48008d49bb4cc292819f5a4282d4,0.7861531376838684,5
elipmoc,0xe01e2a3ceafa8233021fc759e5a69863558326b6,0.9701335430145264,4
elipmoc,0xe0b7927c4af23765cb51314a0e0521a9645f0e2a,,2
elipmoc,0xe2e5d0e1422e927abab19ad2067f802ad07fb364,0.8789746165275574,4
elipmoc,0xe31763aad9294f073ddf18b36503ed037ae5e737,0.9300154447555542,5
elipmoc,0xe336d0c8b24d8e20b6f714522f590abadb601493,,3
elipmoc,0xe5a04d98538231b0fab9aba60cd73ce4ff3039df,,3
elipmoc,0xe6517b766e6ee07f91b517435ed855926bcb1aae,0.0,3
elipmoc,0xe65f525ec48c7e95654b9824ecc358454ea9185e,0.8856867551803589,3
elipmoc,0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,,3
elipmoc,0xe92fa4e3447a58753154364b329d2361b3b4cae4,0.3702776432037353,3
elipmoc,0xe9e3f9cfc1a64dfca53614a0182cfad56c10624f,,3
elipmoc,0xeb3107117fead7de89cd14d463d340a2e6917769,0.7364166378974915,2
elipmoc,0xf0542ed44d268c85875b3b84b0e7ce0773e9aeef,0.801763117313385,3
elipmoc,0xf0a924661b0263e5ce12756d07f45b8668c53380,0.7479130029678345,4
elipmoc,0xf0b3ba2dd4b2ef75d727a4045d7fbcc415b77bf0,0.9020273089408876,3
elipmoc,0xf2d4766ad705e3a5c9ba5b0436b473085f82f82f,0.8311471343040466,3
elipmoc,0xf317a365cfef0aa4357abd057048808a1d430402,0.8447704315185547,4
elipmoc,0xf4c27b8b002389864ac214cb13bfeef4cc5c4e8d,,3
elipmoc,0xf5fe6b716c0cd0e88059d8b3d8385c086012eb0e,,3
elipmoc,0xf9a5e0436c01cc15708449e480fa5f2d6a5b55ca,,3
elipmoc,0xfb6916095ca1df60bb79ce92ce3ea74c37c5d359,,5
elipmoc,0xfd2487cc0e5dce97f08be1bc8ef1dce8d5988b4d,,3
