address,model,status,n_tokens,prompt_tokens,completion_tokens,gen_code,is_empty
0x2e88c458dab34c673641df586ab9d9a15e0b93ec,bytecode_1,1,5445.0,5218.0,227.0,1.0,False
0x2f490751589db68f3c406bf9c14c95ec7fa26840,bytecode_5,1,2472.0,2256.0,216.0,1.0,True
0x2f5c8d7259b48078c0b6c0a7cf6269e3817680e5,bytecode_4,1,2246.0,2093.0,153.0,0.0,0
0x2f758a59a8c88a54fe659fc9446b355315254769,bytecode_3,1,1849.0,1502.0,347.0,1.0,False
0x2f846758e479ee7e0bd87cea5b9f8f3e314c6bd9,bytecode_3,1,925.0,623.0,302.0,1.0,False
0x300549a4a3c35d1b24f3ce05f93908b5849a7267,bytecode_2,1,3173.0,2989.0,184.0,1.0,False
0x301487766dcf283592b11b5988e5c4e4630dfbe5,bytecode_4,1,8205.0,8008.0,197.0,0.0,0
0x304800b2e817e664949772fd70e9d87cda8a8899,bytecode_5,1,1949.0,1528.0,421.0,1.0,False
0x3076d20cef23cf934fc6f857eb97e2baa63fc9fb,bytecode_4,1,3352.0,3087.0,265.0,1.0,True
0x30cefbcb5c26a5b19a019092ab8d09f8739c904f,bytecode_5,1,6122.0,5870.0,252.0,1.0,False
0x30e0d995a998bbf967cd80c921db7b6afe953900,bytecode_3,1,622.0,381.0,241.0,1.0,False
0x3115b83af820875cc1128f987eda32150f056d71,bytecode_4,1,8261.0,8067.0,194.0,1.0,True
0x315bc1843b327d9b60381677b51c0092d9ceb8d8,bytecode_1,1,1469.0,1180.0,289.0,1.0,False
0x31a9d8d9697a9542189f9848636ad75e57583d0d,bytecode_4,1,2884.0,2734.0,150.0,0.0,0
0x3238db085a2853442e3d74ad47e73ef63bfbc507,bytecode_1,1,3112.0,2921.0,191.0,1.0,True
0x32776933663b27ebcda98b07c4958ec74c0bafb1,bytecode_5,1,4925.0,4423.0,502.0,1.0,False
0x333f7d10c3d8f3b0a070c0f6673cf61bd4a86622,bytecode_1,1,610.0,325.0,285.0,1.0,True
0x3380f0d42bf90489c516dcd3b38ca73a029c3daa,bytecode_4,1,916.0,779.0,137.0,0.0,0
0x341f9c6c60c07fd11ef0bbc93586a2b9d68bfcf0,bytecode_1,1,4692.0,4519.0,173.0,1.0,True
0x344bd3872f67d37757b48155ba4666e780fc47b5,bytecode_4,1,5854.0,5635.0,219.0,0.0,0
0x34ddc40e17bc8f0a159ba4fc297e55bd3f7c75aa,bytecode_3,1,5904.0,5586.0,318.0,1.0,False
0x354a16be55329b65837dce830cfd71265da0f53c,bytecode_4,1,4113.0,3958.0,155.0,0.0,0
0x3565f84c8cd841ff9f2773d02f492e3b058aec5e,bytecode_4,1,1331.0,1130.0,201.0,0.0,0
0x35a6f91c15538ae4a666db6d39395fd657a108f6,bytecode_4,1,5245.0,4939.0,306.0,1.0,False
0x35c3034556b81132e682db2f879e6f30721b847c,bytecode_5,1,676.0,396.0,280.0,1.0,True
0x3612d93f91c8fdb5f158a7c35dd7f87c63ad3f9b,bytecode_2,1,3358.0,2923.0,435.0,1.0,False
0x3633c61be0dd1b1fd20a97e05c5ed880a204de33,bytecode_1,1,2841.0,2573.0,268.0,1.0,False
0x364a6b4c75fd0cdb50676bb0e694b66b184af693,bytecode_4,1,1625.0,1435.0,190.0,0.0,0
0x364aa6b380cb4f9cee6711326d6b33a81ce1998c,bytecode_4,1,2786.0,2452.0,334.0,1.0,False
0x366c513514176bc0edc1e17c290f54f308e43ac3,bytecode_4,1,3644.0,3567.0,77.0,0.0,0
0x3689f372eb8ae130b1767664ad1c75528c815811,bytecode_5,1,508.0,267.0,241.0,1.0,True
0x36bdc3b60dc5491fbc7d74a05709e94d5b554321,bytecode_2,1,2446.0,2225.0,221.0,1.0,False
0x375f2ee0f07eb52fe31566dcf5ae76e1c01b12cc,bytecode_3,1,4093.0,3581.0,512.0,1.0,False
