input_type,address,imitation_status_output,imitation_status_states,random_status_output,random_status_states
description_v1111,0x0091e27b9ef50427ad431be70dc441f9f6639d78,0.6221198156682027,0.6872942725477288,0.6277156023699803,0.7705727452271232
description_v1111,0x00c315ac9ff89bb6afa7524cd159f0a9766e8c89,0.8591315876698707,0.7417964865760689,0.7570434206165064,0.8206827974809413
description_v1111,0x00fa44d91d7541d16dd18a48dd6a011de5e887df,1.0,0.9820419022281344,1.0,0.9770535417359495
description_v1111,0x01b34fe45b5c00b71d6ff47e76781269aaa7b5c4,0.18581418581418582,0.5531135531135531,0.1918081918081918,0.6223776223776224
description_v1111,0x024c0e1966a52c506e95679f2edb7c031aaa8011,0.5363666555961475,0.913317834606443,0.6642311524410495,0.9149784124875456
description_v1111,0x0286f920f893513c7ec9fe35ba0a4760229a243e,0.8075772681954138,0.9730807577268196,0.7155201063476238,0.9032901296111665
description_v1111,0x029606e5ec44cad1346d6a1273a53b971fa93ad6,0.7521508934480476,0.9596293845135672,0.6396426207809398,0.7667107875579087
description_v1111,0x02e582682aa7b4dcc3f7574c468ef61b29545404,0.8068144227588488,0.8074760172014555,0.6718491564670857,0.755540853456831
description_v1111,0x035611f47a13f3603109152952f0034c674959ba,0.8370394955194158,0.8396946564885496,0.6687686691005642,0.8081646199800863
description_v1111,0x03b7dcf4e018031c39f21a6e99632ccbf72c79a2,0.9005322687957419,0.8526280771789754,1.0,0.9377910844976713
description_v1111,0x042a277368cb43a70b06361e7ab7d1d0a2096b0e,0.368980405181003,0.2803055463301229,0.5127864496844902,0.46197276652274993
description_v1111,0x04562d368e202f7e9470f3e238e92c2582c8dcec,0.7334882177231995,0.6345834716229671,0.5705277132426153,0.528377032857617
description_v1111,0x046ec9bb312c51425f7a00b2ab7525afe7db52e6,0.802048909451421,0.806345009914078,0.6771315267680106,0.8192333113020489
description_v1111,0x0486506702b47fd838f3b8ead7fc9509f012f4a7,0.714569536423841,0.7503311258278146,0.8158940397350993,0.8619205298013245
description_v1111,0x04a4b43352a78294bc7b6d520450825ac639ea21,0.0,0.0,0.0,0.0
description_v1111,0x052cf5824a4adc682715de9a5b725c65d32f34d5,0.1913477537437604,0.20399334442595674,0.10748752079866888,0.13178036605657237
description_v1111,0x05b04cb2c29691d3f9ce74e6aa3c69548da3bee2,0.9857568731368003,0.997350115932428,0.8602186154355747,1.0
description_v1111,0x05b3abd9031a31a45121bda59c7bb52fc7db2590,0.0,0.0,0.0,0.0
description_v1111,0x05e7039c7afd77157845d9a4f1750b8ca93ec378,0.8979727484214025,0.8295114656031904,0.8896643403123962,0.8185443668993021
description_v1111,0x05fa56daf3c7496854bf685e7f3f435f87589e58,0.8825281270681667,0.7693580410324289,0.9063534083388485,0.8931171409662475
description_v1111,0x064f6470b3a913d5e91552749a339b792a1c22bd,0.7744836775483012,0.7744836775483012,0.6645569620253164,0.6645569620253164
description_v1111,0x06d5697043f8e611807b221e74f08a28bb4e6e13,0.0,0.0,0.0,0.0
description_v1111,0x06f997c86aa88ac040c69c691c86d2739556286a,0.2681063122923588,0.20564784053156146,0.3963455149501661,0.346843853820598
description_v1111,0x07597255910a51509ca469568b048f2597e72504,0.5961538461538461,0.6923076923076923,0.6322944297082228,0.9290450928381963
description_v1111,0x076c5c977938839914dbceae1643858721ba020b,0.9464226289517471,0.9464226289517471,0.8359400998336106,0.8359400998336106
description_v1111,0x07e040d474a584cd2e7e4a819fa18420beb5eb4f,0.7728021073427724,0.8314125782021732,0.8251564043463945,0.8778399736582153
description_v1111,0x07f7ecb66d788ab01dc93b9b71a88401de7d0f2e,0.0,0.0,0.0,0.0
description_v1111,0x0839f043ece52658d99cdc9173d5b116608802d8,0.0,0.0,0.0,0.0
description_v1111,0x089431f295b58c17c0b1754be2e15d706e990151,0.9850498338870431,0.6910299003322259,0.9305647840531561,0.7016611295681063
description_v1111,0x0944393abcfc9879cedc19e070c056f70703f9b8,0.6975819807883405,0.8330573037429613,0.5736999006293475,0.7853593905266645
description_v1111,0x0952702680b4bf531702385f948a7ee998b53580,0.4521276595744681,0.316156914893617,0.4910239361702128,0.695811170212766
description_v1111,0x09873cdd92782ee43e7881da138a156e7e8835f5,0.0,0.0,0.0,0.0
description_v1111,0x09b4c8200f0cb51e6d44a1974a1bc07336b9f47f,0.6891174518911746,0.8122096881220969,0.6788321167883211,0.891506303915063
description_v1111,0x09f6742e42daafae735e14ec53b5ee95b66c2886,0.8461283917935142,0.7941760423560555,0.9023825281270682,0.8421575115817339
description_v1111,0x0a497d3619868163e9cc8402cdd67932a6091440,0.0,0.0,0.0,0.0
description_v1111,0x0a7073207bac23865e0e3b204615364b5a9d3783,0.7078353253652059,0.6792828685258964,0.5657370517928287,0.548472775564409
description_v1111,0x0acbcc45dde258b18c11b16b06bdc64fd91913ac,0.9314796425024826,0.8070175438596491,0.7679576299238663,0.7755710029791459
description_v1111,0x0b35dd0696ee6c6338f2f08967891feb04183805,0.0,0.0,0.0,0.0
description_v1111,0x0b6bc31fe6839ec3b8cfc98819cec7fa64158a8f,0.5882548108825482,0.5902455209024552,0.35899137358991373,0.5673523556735236
description_v1111,0x0b7dc5a43ce121b4eaaa41b0f4f43bba47bb8951,0.6764998342724561,0.4219423268147166,0.6092144514418296,0.6940669539277428
description_v1111,0x0b8f53f5cb26f27ecf46840c14cc93577221822d,0.7098806366047745,0.9124668435013262,0.5716180371352785,0.6346153846153846
description_v1111,0x0b9cab17883e721888c22b2bcb5a00f91a711989,0.5185307743216413,0.7412309728656519,0.5228325612177366,0.9298477829252151
description_v1111,0x0bc95951bb59d6fd063ce7ad5c3b3dcaace98132,0.8504950495049505,0.8745874587458746,0.7181518151815182,0.9161716171617161
description_v1111,0x0c5876bc9765ee15fc3378100c070453186db8f3,0.9850597609561753,0.9850597609561753,0.9860557768924303,0.9860557768924303
description_v1111,0x0c78735435fbe36b39cccd5fe35fb4590e3da603,0.0,0.0,0.0,0.0
description_v1111,0x0cfda67b0067f1a99deb1cb80e0273a3f26d317c,0.6198675496688741,0.5543046357615894,0.6043046357615894,0.6658940397350993
description_v1111,0x0d5eae179709e92b3bff65731158e8291c49eafb,0.590066225165563,0.590066225165563,0.7056291390728476,0.7066225165562914
description_v1111,0x0dc11b7ed751594906bce3a7091952b30528ee7e,0.9913391072618255,0.975016655562958,0.739840106595603,0.7368421052631579
description_v1111,0x0e7c28fb8ed4f5f63aabd022deaeeba40ecc335c,0.0,0.0,0.0,0.0
description_v1111,0x0e915b35cc269b2dfc8bbd8e4a88ed4884a53efc,0.5137827964131518,0.4818997010959814,0.3347725008302889,0.8498837595483228
description_v1111,0x0e9e062d7e60c8a6a406488631dae1c5f6db0e7d,0.8833499501495513,0.9338650714523098,0.8384845463609173,0.9325357261548687
description_v1111,0x0ebb614204e47c09b6c3feb9aaecad8ee060e23e,0.0,0.0,0.0,0.0
description_v1111,0x0edde4b6f91dbd2efd075ace85ec2e52d0696d44,0.28954334877564525,0.356717405691595,0.6515552614162806,0.7544672402382528
description_v1111,0x0f1cd99bea68f0d994064395d2b45315b185882e,0.0,0.0,0.0,0.0
description_v1111,0x0f4cafdce3737601c598bcfd4bbd69f75786ba40,0.8553978210630571,0.8415318586992406,0.884450313634863,0.9234070650379663
description_v1111,0x0fb6ef1d9934eebdd16e760f6485b561c89c5e57,0.5359520639147803,0.5645805592543276,0.5076564580559254,0.6038615179760319
description_v1111,0x1054bf40be3e021e26fa5f6d627fe395a3fd3f26,0.6709698775239987,0.7514068189341278,0.7643164515061238,0.785501489572989
description_v1111,0x12345678979f29ebc99e00bdc5693ddea564ca80,0.9990049751243781,0.9956882255389718,0.9923714759535655,0.9860696517412936
description_v1111,0x124635bfe95ba690fc095f6f3a0bdeac62fab8e1,0.8656914893617021,0.9271941489361702,0.746343085106383,0.9208776595744681
description_v1111,0x1292463b22ed4cb340c737fbc046258fb428f27c,0.6266137040714995,0.6004634227077127,0.7183051969546508,0.8186031115524661
description_v1111,0x1294d23b74c103d0e6d9c8f98abe9383c7900735,0.3887417218543046,0.5135761589403973,0.452317880794702,0.6993377483443709
description_v1111,0x12d5b7c26dd8dc6e2f71f5bf240d5e76452b2fe5,0.6214521452145214,0.6214521452145214,0.2732673267326733,0.2732673267326733
description_v1111,0x12efb0cc4e3d139a27d35388c640b60cd031a6f7,0.930379746835443,0.22718187874750168,0.689873417721519,0.676215856095936
description_v1111,0x13ca82a039fb510c4110c75a833160dbc8f203e1,0.6029168047729533,0.8087504143188597,0.6884322174345376,0.8747099767981439
description_v1111,0x13f6daa69a85d072ee9302ca37533a4db2c354e8,0.0003332222592469177,0.0003332222592469177,0.0003332222592469177,0.0003332222592469177
description_v1111,0x144106999ff7f2fc278f166975a93d661d885b8f,0.6599471249173827,0.6530072703238599,0.751487111698612,0.7987442167878387
description_v1111,0x14e2ac9b6ca7bade21afdfa31b63708fc0b08d8f,0.958416500332668,0.958416500332668,0.8669328010645376,0.8669328010645376
description_v1111,0x1543d0f83489e82a1344df6827b23d541f235a50,0.0,0.0,0.0,0.0
description_v1111,0x1544f3bcbe71a79c660936b843402eeb44d3a06a,0.7719298245614035,0.8407811982787157,0.854683879510096,0.9738497186362132
description_v1111,0x155a00d0d74f2efab70bec1b7bcc07ddbaf3e164,0.8799068529607452,0.8799068529607452,0.5645375914836993,0.5645375914836993
description_v1111,0x15d3122103c5c17ed791fd5a3dba847ecfd6037e,0.2417692051878949,0.45926172264715664,0.1576321915530429,0.6444961755902894
